date,username,time,task,computer,stimfile
06/17/2016,gru,17-Jun-2016 11:43:17,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s025/160617_stim08.mat
08/08/2016,gru,08-Aug-2016 10:27:26,SLtaskDotDirfMRI05.m,oban.stanford.edu,~/data/SLtaskDotDirfMRI05/s025/160808_stim01.mat
08/08/2016,gru,08-Aug-2016 10:35:58,SLtaskDotDirfMRI05.m,oban.stanford.edu,~/data/SLtaskDotDirfMRI05/s025/160808_stim02.mat
08/08/2016,gru,08-Aug-2016 10:43:59,SLtaskDotDirfMRI05.m,oban.stanford.edu,~/data/SLtaskDotDirfMRI05/s025/160808_stim03.mat
08/08/2016,gru,08-Aug-2016 10:52:07,SLtaskDotDirfMRI05.m,oban.stanford.edu,~/data/SLtaskDotDirfMRI05/s025/160808_stim04.mat
08/08/2016,gru,08-Aug-2016 11:00:18,SLtaskDotDirfMRI05.m,oban.stanford.edu,~/data/SLtaskDotDirfMRI05/s025/160808_stim05.mat
08/08/2016,gru,08-Aug-2016 11:08:14,SLtaskDotDirfMRI05.m,oban.stanford.edu,~/data/SLtaskDotDirfMRI05/s025/160808_stim06.mat
08/08/2016,gru,08-Aug-2016 11:15:58,SLtaskDotDirfMRI05.m,oban.stanford.edu,~/data/SLtaskDotDirfMRI05/s025/160808_stim07.mat
08/08/2016,gru,08-Aug-2016 11:24:37,SLtaskDotDirfMRI05.m,oban.stanford.edu,~/data/SLtaskDotDirfMRI05/s025/160808_stim08.mat
08/08/2016,gru,08-Aug-2016 11:28:55,SLtaskDotDirfMRI05.m,oban.stanford.edu,~/data/SLtaskDotDirfMRI05/s025/160808_stim09.mat
08/08/2016,gru,08-Aug-2016 19:05:47,SLtaskDotDirfMRI05.m,oban.stanford.edu,~/data/SLtaskDotDirfMRI05/s025/160808_stim10.mat
08/08/2016,gru,08-Aug-2016 19:13:33,SLtaskDotDirfMRI05.m,oban.stanford.edu,~/data/SLtaskDotDirfMRI05/s025/160808_stim11.mat
08/08/2016,gru,08-Aug-2016 19:21:55,SLtaskDotDirfMRI05.m,oban.stanford.edu,~/data/SLtaskDotDirfMRI05/s025/160808_stim12.mat
08/08/2016,gru,08-Aug-2016 19:31:36,SLtaskDotDirfMRI05.m,oban.stanford.edu,~/data/SLtaskDotDirfMRI05/s025/160808_stim13.mat
08/08/2016,gru,08-Aug-2016 19:39:09,SLtaskDotDirfMRI05.m,oban.stanford.edu,~/data/SLtaskDotDirfMRI05/s025/160808_stim14.mat
08/08/2016,gru,08-Aug-2016 19:46:36,SLtaskDotDirfMRI05.m,oban.stanford.edu,~/data/SLtaskDotDirfMRI05/s025/160808_stim15.mat
08/08/2016,gru,08-Aug-2016 19:54:34,SLtaskDotDirfMRI05.m,oban.stanford.edu,~/data/SLtaskDotDirfMRI05/s025/160808_stim16.mat
08/08/2016,gru,08-Aug-2016 20:02:10,SLtaskDotDirfMRI05.m,oban.stanford.edu,~/data/SLtaskDotDirfMRI05/s025/160808_stim17.mat
08/10/2016,gru,10-Aug-2016 12:26:20,dotslocSL.m,oban.stanford.edu,/Users/gru/proj/gru/dotslocSL/sub01/160810_stim01.mat
08/10/2016,gru,10-Aug-2016 12:32:10,dotslocSL.m,oban.stanford.edu,/Users/gru/proj/gru/dotslocSL/sub01/160810_stim02.mat
08/10/2016,gru,10-Aug-2016 12:37:35,dotslocSL.m,oban.stanford.edu,/Users/gru/proj/gru/dotslocSL/sub01/160810_stim03.mat
08/10/2016,gru,10-Aug-2016 12:43:15,dotslocSL.m,oban.stanford.edu,/Users/gru/proj/gru/dotslocSL/sub01/160810_stim04.mat
08/10/2016,gru,10-Aug-2016 12:49:03,dotslocSL.m,oban.stanford.edu,/Users/gru/proj/gru/dotslocSL/sub01/160810_stim05.mat
08/10/2016,gru,10-Aug-2016 12:54:33,dotslocSL.m,oban.stanford.edu,/Users/gru/proj/gru/dotslocSL/sub01/160810_stim06.mat
08/10/2016,gru,10-Aug-2016 20:34:52,cohcon.m,oban.stanford.edu,~/data/cohcon/s025/160810_stim01.mat
08/10/2016,gru,10-Aug-2016 20:36:29,cohcon.m,oban.stanford.edu,~/data/cohcon/s025/160810_stim02.mat
08/10/2016,gru,10-Aug-2016 20:45:45,cohcon.m,oban.stanford.edu,~/data/cohcon/s025/160810_stim03.mat
08/10/2016,gru,10-Aug-2016 20:53:31,cohcon.m,oban.stanford.edu,~/data/cohcon/s025/160810_stim04.mat
08/10/2016,gru,10-Aug-2016 21:01:16,cohcon.m,oban.stanford.edu,~/data/cohcon/s025/160810_stim05.mat
08/10/2016,gru,10-Aug-2016 21:09:41,cohcon.m,oban.stanford.edu,~/data/cohcon/s025/160810_stim06.mat
08/10/2016,gru,10-Aug-2016 21:17:47,cohcon.m,oban.stanford.edu,~/data/cohcon/s025/160810_stim07.mat
08/10/2016,gru,10-Aug-2016 21:25:54,cohcon.m,oban.stanford.edu,~/data/cohcon/s025/160810_stim08.mat
08/10/2016,gru,10-Aug-2016 21:33:58,cohcon.m,oban.stanford.edu,~/data/cohcon/s025/160810_stim09.mat
08/10/2016,gru,10-Aug-2016 21:42:03,cohcon.m,oban.stanford.edu,~/data/cohcon/s025/160810_stim10.mat
08/13/2016,gru,13-Aug-2016 01:39:26,SLtaskDotDirfMRI05.m,oban.stanford.edu,~/data/SLtaskDotDirfMRI05/s025/160813_stim01.mat
08/13/2016,gru,13-Aug-2016 01:52:55,SLtaskDotDirfMRI05.m,oban.stanford.edu,~/data/SLtaskDotDirfMRI05/s025/160813_stim02.mat
08/13/2016,gru,13-Aug-2016 02:00:29,SLtaskDotDirfMRI05.m,oban.stanford.edu,~/data/SLtaskDotDirfMRI05/s025/160813_stim03.mat
08/13/2016,gru,13-Aug-2016 02:08:37,SLtaskDotDirfMRI05.m,oban.stanford.edu,~/data/SLtaskDotDirfMRI05/s025/160813_stim04.mat
08/13/2016,gru,13-Aug-2016 02:16:51,SLtaskDotDirfMRI05.m,oban.stanford.edu,~/data/SLtaskDotDirfMRI05/s025/160813_stim05.mat
08/13/2016,gru,13-Aug-2016 02:24:50,SLtaskDotDirfMRI05.m,oban.stanford.edu,~/data/SLtaskDotDirfMRI05/s025/160813_stim06.mat
08/13/2016,gru,13-Aug-2016 02:32:54,SLtaskDotDirfMRI05.m,oban.stanford.edu,~/data/SLtaskDotDirfMRI05/s025/160813_stim07.mat
08/13/2016,gru,13-Aug-2016 02:41:12,SLtaskDotDirfMRI05.m,oban.stanford.edu,~/data/SLtaskDotDirfMRI05/s025/160813_stim08.mat
08/13/2016,gru,13-Aug-2016 02:48:46,SLtaskDotDirfMRI05.m,oban.stanford.edu,~/data/SLtaskDotDirfMRI05/s025/160813_stim09.mat
08/13/2016,gru,13-Aug-2016 02:52:43,SLtaskDotDirfMRI05.m,oban.stanford.edu,~/data/SLtaskDotDirfMRI05/s025/160813_stim10.mat
08/14/2016,gru,14-Aug-2016 17:12:26,SLtaskDotDirfMRI05.m,oban.stanford.edu,~/data/SLtaskDotDirfMRI05/s025/160814_stim01.mat
08/14/2016,gru,14-Aug-2016 17:21:26,SLtaskDotDirfMRI05.m,oban.stanford.edu,~/data/SLtaskDotDirfMRI05/s025/160814_stim02.mat
08/14/2016,gru,14-Aug-2016 17:30:40,SLtaskDotDirfMRI05.m,oban.stanford.edu,~/data/SLtaskDotDirfMRI05/s025/160814_stim03.mat
08/14/2016,gru,14-Aug-2016 17:38:28,SLtaskDotDirfMRI05.m,oban.stanford.edu,~/data/SLtaskDotDirfMRI05/s025/160814_stim04.mat
08/14/2016,gru,14-Aug-2016 17:46:00,SLtaskDotDirfMRI05.m,oban.stanford.edu,~/data/SLtaskDotDirfMRI05/s025/160814_stim05.mat
08/14/2016,gru,14-Aug-2016 17:53:40,SLtaskDotDirfMRI05.m,oban.stanford.edu,~/data/SLtaskDotDirfMRI05/s025/160814_stim06.mat
08/14/2016,gru,14-Aug-2016 18:01:05,SLtaskDotDirfMRI05.m,oban.stanford.edu,~/data/SLtaskDotDirfMRI05/s025/160814_stim07.mat
