date,username,time,task,computer,stimfile
08/25/2016,gru,25-Aug-2016 06:21:23,cohcon.m,oban.stanford.edu,~/data/cohcon/s346/160825_stim01.mat
08/25/2016,gru,25-Aug-2016 06:29:39,cohcon.m,oban.stanford.edu,~/data/cohcon/s346/160825_stim02.mat
08/25/2016,gru,25-Aug-2016 06:37:57,cohcon.m,oban.stanford.edu,~/data/cohcon/s346/160825_stim03.mat
08/25/2016,gru,25-Aug-2016 06:46:20,cohcon.m,oban.stanford.edu,~/data/cohcon/s346/160825_stim04.mat
08/25/2016,gru,25-Aug-2016 06:55:11,cohcon.m,oban.stanford.edu,~/data/cohcon/s346/160825_stim05.mat
08/25/2016,gru,25-Aug-2016 07:03:44,cohcon.m,oban.stanford.edu,~/data/cohcon/s346/160825_stim06.mat
08/25/2016,gru,25-Aug-2016 07:12:20,cohcon.m,oban.stanford.edu,~/data/cohcon/s346/160825_stim07.mat
08/25/2016,gru,25-Aug-2016 07:20:28,cohcon.m,oban.stanford.edu,~/data/cohcon/s346/160825_stim08.mat
09/21/2016,gru,21-Sep-2016 20:10:16,cohcon.m,oban.stanford.edu,~/data/cohcon/s346/160921_stim01.mat
09/21/2016,gru,21-Sep-2016 20:17:27,cohcon.m,oban.stanford.edu,~/data/cohcon/s346/160921_stim01.mat
09/21/2016,gru,21-Sep-2016 20:28:51,cohcon.m,oban.stanford.edu,~/data/cohcon/s346/160921_stim02.mat
09/21/2016,gru,21-Sep-2016 20:36:43,cohcon.m,oban.stanford.edu,~/data/cohcon/s346/160921_stim03.mat
09/21/2016,gru,21-Sep-2016 20:44:33,cohcon.m,oban.stanford.edu,~/data/cohcon/s346/160921_stim04.mat
09/21/2016,gru,21-Sep-2016 20:52:17,cohcon.m,oban.stanford.edu,~/data/cohcon/s346/160921_stim05.mat
09/21/2016,gru,21-Sep-2016 21:00:07,cohcon.m,oban.stanford.edu,~/data/cohcon/s346/160921_stim06.mat
09/21/2016,gru,21-Sep-2016 21:07:55,cohcon.m,oban.stanford.edu,~/data/cohcon/s346/160921_stim07.mat
09/21/2016,gru,21-Sep-2016 21:15:48,cohcon.m,oban.stanford.edu,~/data/cohcon/s346/160921_stim08.mat
09/21/2016,gru,21-Sep-2016 21:23:39,cohcon.m,oban.stanford.edu,~/data/cohcon/s346/160921_stim09.mat
